OBJECTID,Trap Type,Trap Number,Trap Set Date,Trap Pull Date,Active,Location Notes,Week,Site Name,EGC Captured?,Prospecting Trap?,MMP Trap?,TrapIDJoin,Latitude,Longitude,created_date,created_user,last_edited_date,last_edited_user,GlobalID,x,y
472,Minnow,15,20180611,20180615,No,,,,No,0,0,Minnow-015_6/11/2018,48.17501044,-123.1383361,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,78fb1754-d095-4945-ac83-c2e8febf4de6,-123.1383361,48.17501044
473,Fukui,16,20180611,20180615,No,,,,No,0,0,Fukui-016_6/11/2018,48.17506725,-123.1384407,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,f734425b-a572-4475-b70d-6ae37a859586,-123.1384407,48.17506725
474,Minnow,16,20180611,20180615,No,,,,No,0,0,Minnow-016_6/11/2018,48.17502609,-123.1385637,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,8d72cbc3-edea-4be0-b68a-c77387c24c8d,-123.1385637,48.17502609
475,Fukui,17,20180611,20180615,No,,,,No,0,0,Fukui-017_6/11/2018,48.17473318,-123.1386003,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,057c3ecf-bcdc-43c0-b3ae-ad1f73bb38db,-123.1386003,48.17473318
476,Minnow,17,20180611,20180615,No,,,,No,0,0,Minnow-017_6/11/2018,48.17466397,-123.1386243,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,cadb6b07-f068-4edf-8a8d-2293a9773a06,-123.1386243,48.17466397
479,Minnow,8,20180611,20180615,No,,,,No,0,0,Minnow-008_6/11/2018,48.17372094,-123.1362387,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,8537cb4e-17f6-4f9f-a3f7-c80b0c3cf5e7,-123.1362387,48.17372094
480,Fukui,102,20180611,20180615,No,,,,No,0,0,Fukui-102_6/11/2018,48.14647092,-123.1836689,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,d565f824-14f5-42bc-ba37-0a93acad049e,-123.1836689,48.14647092
481,Fukui,101,20180611,20180615,No,,,,No,0,0,Fukui-101_6/11/2018,48.14653086,-123.1835111,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,094417a2-c977-4fc5-b20d-0e695855a2a6,-123.1835111,48.14653086
482,Minnow,103,20180611,20180615,No,,,,No,0,0,Minnow-103_6/11/2018,48.14648722,-123.183749,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a747bd56-a8b0-4837-a42b-e8571ec29ddf,-123.183749,48.14648722
483,Minnow,102,20180611,20180615,No,,,,No,0,0,Minnow-102_6/11/2018,48.14645776,-123.1835714,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,22d20581-8d30-4481-b863-49dccb86e5ed,-123.1835714,48.14645776
484,Minnow,11,20180618,20180620,No,,,,No,0,0,Minnow-011_6/18/2018,48.17385994,-123.1360798,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,ebb05735-b55a-4f76-9a82-982211b15090,-123.1360798,48.17385994
485,Fukui,1,20180618,20180620,No,,,,No,0,0,Fukui-001_6/18/2018,48.1732705,-123.1374289,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0fa2984b-368c-4fb9-8af3-dd90d32ad5e6,-123.1374289,48.1732705
486,Minnow,1,20180618,20180620,No,,,,No,0,0,Minnow-001_6/18/2018,48.17336181,-123.1374728,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,94cbfb27-5be7-44d8-bb31-144c0b58a9d4,-123.1374728,48.17336181
487,Fukui,2,20180618,20180620,No,,,,No,0,0,Fukui-002_6/18/2018,48.17344058,-123.137489,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a40bc146-0de1-4484-9501-9784db1fc00e,-123.137489,48.17344058
488,Minnow,2,20180618,20180620,No,,,,No,0,0,Minnow-002_6/18/2018,48.17352193,-123.1374981,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4d8547d1-a05d-4274-9137-ec52c80be373,-123.1374981,48.17352193
489,Fukui,3,20180618,20180620,No,,,,No,0,0,Fukui-003_6/18/2018,48.17358009,-123.137485,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,012b4ffd-01e1-4201-9ac6-cd3ba2177794,-123.137485,48.17358009
490,Minnow,3,20180618,20180620,No,,,,No,0,0,Minnow-003_6/18/2018,48.1736586,-123.1374355,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,8a5e06b5-098e-4b47-845c-0fc7b7ff6a50,-123.1374355,48.1736586
491,Fukui,4,20180618,20180620,No,,,,No,0,0,Fukui-004_6/18/2018,48.17370759,-123.1373586,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,257f1c7a-2511-47b1-bd8d-d4022c1ee016,-123.1373586,48.17370759
492,Minnow,4,20180618,20180620,No,,,,No,0,0,Minnow-004_6/18/2018,48.17351788,-123.1370704,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,24561416-76a5-4b1c-b7a3-8c76e7226fc9,-123.1370704,48.17351788
493,Fukui,5,20180618,20180620,No,,,,No,0,0,Fukui-005_6/18/2018,48.17346247,-123.137026,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,3a8ef854-f885-44d0-8b68-0749c8005601,-123.137026,48.17346247
494,Minnow,5,20180618,20180620,No,,,,No,0,0,Minnow-005_6/18/2018,48.17340715,-123.1369494,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6063992e-6c51-4036-98fe-5ca7d5f321be,-123.1369494,48.17340715
495,Fukui,6,20180618,20180620,No,,,,No,0,0,Fukui-006_6/18/2018,48.17349668,-123.1366631,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c9609313-d8fe-4a04-bbb4-8082832eb286,-123.1366631,48.17349668
496,Minnow,6,20180618,20180620,No,,,,No,0,0,Minnow-006_6/18/2018,48.17356201,-123.136627,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,53f48eff-0148-4f4c-8669-399328bea39c,-123.136627,48.17356201
498,Minnow,7,20180618,20180620,No,,,,No,0,0,Minnow-007_6/18/2018,48.1737049,-123.1364987,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,861bbfb9-6277-4ac5-934d-18f4e438e583,-123.1364987,48.1737049
499,Fukui,9,20180618,20180620,No,,,,No,0,0,Fukui-009_6/18/2018,48.17381197,-123.1360518,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,93540f7a-66d0-464b-91f8-e9615bb38fb0,-123.1360518,48.17381197
500,Minnow,9,20180618,20180620,No,,,,No,0,0,Minnow-009_6/18/2018,48.17390025,-123.1366909,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,1b9beaf4-7571-41e7-b524-d467d83e6403,-123.1366909,48.17390025
501,Fukui,10,20180618,20180620,No,,,,No,0,0,Fukui-010_6/18/2018,48.17388743,-123.1367924,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,2ffa4c6e-1fd6-43e6-9198-bb7625e595cb,-123.1367924,48.17388743
502,Minnow,10,20180618,20180620,No,,,,No,0,0,Minnow-010_6/18/2018,48.17388541,-123.1368864,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c6f3be87-b7df-4a0d-b76e-28b6a4625ed8,-123.1368864,48.17388541
503,Fukui,11,20180618,20180620,No,,,,No,0,0,Fukui-011_6/18/2018,48.17388929,-123.1370135,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,fa823905-f98f-4765-be0d-81c7b7a02189,-123.1370135,48.17388929
504,Fukui,12,20180618,20180620,No,,,,No,0,0,Fukui-012_6/18/2018,48.17443953,-123.1374855,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,1f47ddd7-e1a0-4ed1-a190-372326b0d760,-123.1374855,48.17443953
505,Minnow,12,20180618,20180620,No,,,,No,0,0,Minnow-012_6/18/2018,48.17448613,-123.1375401,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,cdab1488-fa18-439a-b1e4-a70768bba82c,-123.1375401,48.17448613
506,Fukui,13,20180618,20180620,No,,,,No,0,0,Fukui-013_6/18/2018,48.17454625,-123.1379317,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,7f7ca2fa-ba11-4706-9fe0-778ba72f92b8,-123.1379317,48.17454625
507,Minnow,13,20180618,20180620,No,,,,No,0,0,Minnow-013_6/18/2018,48.17459121,-123.1380251,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,eabfbb6b-a54e-4479-bbda-c1acebd1c82f,-123.1380251,48.17459121
508,Fukui,14,20180618,20180620,No,,,,No,0,0,Fukui-014_6/18/2018,48.17481288,-123.137963,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,d17e8dea-e133-4fa7-9fed-c4f914adad2c,-123.137963,48.17481288
509,Minnow,14,20180618,20180620,No,,,,No,0,0,Minnow-014_6/18/2018,48.17489695,-123.1380006,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,bad44f18-0f0e-4463-a371-12652425504e,-123.1380006,48.17489695
510,Fukui,15,20180618,20180620,No,,,,No,0,0,Fukui-015_6/18/2018,48.1749369,-123.1381723,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,75d6c5e8-b1d5-491a-be23-d927182aafda,-123.1381723,48.1749369
511,Minnow,15,20180618,20180620,No,,,,No,0,0,Minnow-015_6/18/2018,48.17501044,-123.1383361,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,68f7f69e-0920-48ca-ad54-8e97b218ce2a,-123.1383361,48.17501044
512,Fukui,16,20180618,20180620,No,,,,No,0,0,Fukui-016_6/18/2018,48.17506725,-123.1384407,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,53106a48-4688-41e1-a8f0-675a8148d746,-123.1384407,48.17506725
513,Minnow,16,20180618,20180620,No,,,,No,0,0,Minnow-016_6/18/2018,48.17502609,-123.1385637,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c42eaa52-3540-4717-b5bb-0d4c2e7decd9,-123.1385637,48.17502609
514,Fukui,17,20180618,20180620,No,,,,No,0,0,Fukui-017_6/18/2018,48.17473318,-123.1386003,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9530c300-25c5-49eb-8625-3ef8e6349334,-123.1386003,48.17473318
515,Minnow,17,20180618,20180620,No,,,,No,0,0,Minnow-017_6/18/2018,48.17466397,-123.1386243,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b58b3daf-9e2b-4c7b-8c43-61d8382763e2,-123.1386243,48.17466397
516,Fukui,18,20180618,20180620,No,,,,No,0,0,Fukui-018_6/18/2018,48.17471556,-123.1387902,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a027bff4-0fef-4ec3-9af0-454c04406b70,-123.1387902,48.17471556
517,Fukui,8,20180618,20180620,No,,,,No,0,0,Fukui-008_6/18/2018,48.17376019,-123.136382,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,69d58efd-9fe6-47fe-b7ab-d05132940341,-123.136382,48.17376019
518,Minnow,8,20180618,20180620,No,,,,No,0,0,Minnow-008_6/18/2018,48.17372094,-123.1362387,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,94217021-24f1-436d-810d-e91970fc4a1d,-123.1362387,48.17372094
519,Fukui,103,20180618,20180620,No,,,,No,0,0,Fukui-103_6/18/2018,48.14652229,-123.1838274,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,210de7f8-f37d-4fc7-9ccd-8f51f4a069cf,-123.1838274,48.14652229
520,Fukui,102,20180618,20180620,No,,,,No,0,0,Fukui-102_6/18/2018,48.14647092,-123.1836689,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c3c14405-d2cf-44a2-8e24-a0b7530e7de4,-123.1836689,48.14647092
521,Fukui,101,20180618,20180620,No,,,,No,0,0,Fukui-101_6/18/2018,48.14653086,-123.1835111,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,69500ba2-3d28-424b-b798-39c4bf075054,-123.1835111,48.14653086
522,Minnow,103,20180618,20180620,No,,,,No,0,0,Minnow-103_6/18/2018,48.14648722,-123.183749,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4d8049d1-b60d-42b8-9cd7-ead8965c40b1,-123.183749,48.14648722
523,Minnow,102,20180618,20180620,No,,,,No,0,0,Minnow-102_6/18/2018,48.14645776,-123.1835714,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0be74fd7-887d-4c04-9161-923646cd759f,-123.1835714,48.14645776
524,Minnow,101,20180618,20180620,No,,,,No,0,0,Minnow-101_6/18/2018,48.14660785,-123.1835033,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e1854a0e-f54b-4e57-b2ff-f48bfbfdc3ce,-123.1835033,48.14660785
525,Minnow,11,20180625,20180629,No,,,,No,0,0,Minnow-011_6/25/2018,48.17385994,-123.1360798,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,ede712c8-9170-4ea1-a0b4-0a0ccae1e1c1,-123.1360798,48.17385994
526,Fukui,1,20180625,20180629,No,,,,No,0,0,Fukui-001_6/25/2018,48.1732705,-123.1374289,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,96f3c653-25c4-4397-969c-e4d2a9eefbaf,-123.1374289,48.1732705
527,Minnow,1,20180625,20180629,No,,,,No,0,0,Minnow-001_6/25/2018,48.17336181,-123.1374728,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4360554f-9d62-4807-94de-76bfa59fb541,-123.1374728,48.17336181
528,Fukui,2,20180625,20180629,No,,,,No,0,0,Fukui-002_6/25/2018,48.17344058,-123.137489,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,d6137eeb-0015-4ffe-8eac-753309c6ff06,-123.137489,48.17344058
529,Minnow,2,20180625,20180629,No,,,,No,0,0,Minnow-002_6/25/2018,48.17352193,-123.1374981,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9412dd08-d141-4255-8db3-81041861d841,-123.1374981,48.17352193
530,Fukui,3,20180625,20180629,No,,,,No,0,0,Fukui-003_6/25/2018,48.17358009,-123.137485,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,42206b42-505b-4043-bfb6-100b7a0e52a5,-123.137485,48.17358009
531,Minnow,3,20180625,20180629,No,,,,No,0,0,Minnow-003_6/25/2018,48.1736586,-123.1374355,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,02b31aba-f729-4661-839b-75628d688617,-123.1374355,48.1736586
532,Fukui,4,20180625,20180629,No,,,,No,0,0,Fukui-004_6/25/2018,48.17370759,-123.1373586,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,91a442e1-dba7-47c7-a4ee-d2debf880e1f,-123.1373586,48.17370759
533,Minnow,4,20180625,20180629,No,,,,No,0,0,Minnow-004_6/25/2018,48.17351788,-123.1370704,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,ff8e7e56-793d-4b92-bacd-bdc4ec371c1b,-123.1370704,48.17351788
534,Fukui,5,20180625,20180629,No,,,,No,0,0,Fukui-005_6/25/2018,48.17346247,-123.137026,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,42a78ef3-d6ba-4bf4-92f9-39bffd22262e,-123.137026,48.17346247
535,Minnow,5,20180625,20180629,No,,,,No,0,0,Minnow-005_6/25/2018,48.17340715,-123.1369494,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a090651e-c4f0-4673-a1aa-4ac3c2554481,-123.1369494,48.17340715
536,Fukui,6,20180625,20180629,No,,,,No,0,0,Fukui-006_6/25/2018,48.17349668,-123.1366631,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9cfb7f33-3cbb-460a-8f3f-075a12ed9583,-123.1366631,48.17349668
537,Minnow,6,20180625,20180629,No,,,,No,0,0,Minnow-006_6/25/2018,48.17356201,-123.136627,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,bcb7bf6d-07d9-4fa9-931b-6f00b606264a,-123.136627,48.17356201
538,Fukui,7,20180625,20180629,No,,,,No,0,0,Fukui-007_6/25/2018,48.17363537,-123.1365817,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0064db61-94b7-4046-96f5-58b362849ae0,-123.1365817,48.17363537
539,Minnow,7,20180625,20180629,No,,,,No,0,0,Minnow-007_6/25/2018,48.1737049,-123.1364987,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,2015fa5b-ba3a-4448-9ada-c36c84347fad,-123.1364987,48.1737049
540,Fukui,9,20180625,20180629,No,,,,No,0,0,Fukui-009_6/25/2018,48.17381197,-123.1360518,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,598275b0-b20b-4c17-8890-2bcd5c6a730d,-123.1360518,48.17381197
541,Minnow,9,20180625,20180629,No,,,,No,0,0,Minnow-009_6/25/2018,48.17390025,-123.1366909,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,8eeea492-ff41-4fa6-aa3a-4fd06f9f82fd,-123.1366909,48.17390025
542,Fukui,10,20180625,20180629,No,,,,No,0,0,Fukui-010_6/25/2018,48.17388743,-123.1367924,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,4f8647eb-8d1e-4d86-a594-ecd921a92a68,-123.1367924,48.17388743
544,Fukui,11,20180625,20180629,No,,,,No,0,0,Fukui-011_6/25/2018,48.17388929,-123.1370135,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,06878963-b6d7-47c6-8fad-4e43d20a994d,-123.1370135,48.17388929
545,Fukui,12,20180625,20180629,No,,,,No,0,0,Fukui-012_6/25/2018,48.17443953,-123.1374855,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,cb30f32e-3c93-4fed-9d24-f1a02f87ee2b,-123.1374855,48.17443953
546,Minnow,12,20180625,20180629,No,,,,No,0,0,Minnow-012_6/25/2018,48.17448613,-123.1375401,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,1d251536-b3bb-4e87-a27e-6f9dbcf1105f,-123.1375401,48.17448613
547,Fukui,13,20180625,20180629,No,,,,No,0,0,Fukui-013_6/25/2018,48.17454625,-123.1379317,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,40996fd1-047d-46f5-854e-4f0a79abc7a8,-123.1379317,48.17454625
548,Minnow,13,20180625,20180629,No,,,,No,0,0,Minnow-013_6/25/2018,48.17459121,-123.1380251,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,c1d95126-165a-4b0d-a0b9-b4b2b96ddbcd,-123.1380251,48.17459121
549,Fukui,14,20180625,20180629,No,,,,No,0,0,Fukui-014_6/25/2018,48.17481288,-123.137963,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b5f5ddc8-6029-4fcc-8b63-92599cfc9c12,-123.137963,48.17481288
550,Minnow,14,20180625,20180629,No,,,,No,0,0,Minnow-014_6/25/2018,48.17489695,-123.1380006,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,940c6370-ed22-4082-8f03-283e48c71916,-123.1380006,48.17489695
551,Fukui,15,20180625,20180629,No,,,,No,0,0,Fukui-015_6/25/2018,48.1749369,-123.1381723,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b92e997f-7f0a-4645-a663-dabc2c7888f2,-123.1381723,48.1749369
552,Minnow,15,20180625,20180629,No,,,,No,0,0,Minnow-015_6/25/2018,48.17501044,-123.1383361,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e2734ceb-105d-4ce0-b0b8-60788a59a251,-123.1383361,48.17501044
554,Minnow,16,20180625,20180629,No,,,,No,0,0,Minnow-016_6/25/2018,48.17502609,-123.1385637,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,d2913ac7-ae3c-4586-920b-6c3fe566f546,-123.1385637,48.17502609
555,Fukui,17,20180625,20180629,No,,,,No,0,0,Fukui-017_6/25/2018,48.17473318,-123.1386003,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a8abd45f-afd6-4c4c-8b7f-9ed5bb882347,-123.1386003,48.17473318
556,Minnow,17,20180625,20180629,No,,,,No,0,0,Minnow-017_6/25/2018,48.17466397,-123.1386243,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,06b9c203-7cbc-4dfa-84e6-04338f00653a,-123.1386243,48.17466397
557,Fukui,18,20180625,20180629,No,,,,No,0,0,Fukui-018_6/25/2018,48.17471556,-123.1387902,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,89e1c968-6fd5-497b-a84f-1ad175b367b8,-123.1387902,48.17471556
558,Fukui,8,20180625,20180629,No,,,,No,0,0,Fukui-008_6/25/2018,48.17376019,-123.136382,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,e4eb6a4a-c71f-42db-b88c-a13bd4ea0f34,-123.136382,48.17376019
559,Minnow,8,20180625,20180629,No,,,,No,0,0,Minnow-008_6/25/2018,48.17372094,-123.1362387,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,530ab9aa-5053-411c-8f62-1e0064265858,-123.1362387,48.17372094
561,Minnow,103,20180625,20180629,No,,,,No,0,0,Minnow-103_6/25/2018,48.14648722,-123.183749,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,92be2871-bba6-417f-a5ee-aea7358c075c,-123.183749,48.14648722
562,Minnow,102,20180625,20180629,No,,,,No,0,0,Minnow-102_6/25/2018,48.14645776,-123.1835714,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a3a81560-62ec-4fbd-b82f-4369a9bfcb79,-123.1835714,48.14645776
563,Fukui,301,20180611,20180612,No,"Prospecting, Trap Moved on 6/12, not good site. No species of intrest activity at site, site regularly drains completely dry.",,NULL,No,0,0,Fukui-301_6/11/2018,48.17477924,-123.136497,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,63a20d31-47e2-46b8-a4dc-72aca3bc095d,-123.136497,48.17477923
564,Minnow,302,20180611,20180612,No,"Prospecting Trap Moved on 6/12, not good site. No species of intrest activity at site, site regularly drains completely dry.",,NULL,No,0,0,Minnow-302_6/11/2018,48.17486881,-123.1366676,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,1cd1237c-611b-4d2a-80b8-3299a6bed476,-123.1366676,48.1748688
565,Minnow,303,20180612,20180615,No,Prospecting Trap #3 Moved from bad site that was set on 6/11,,NULL,No,0,0,Minnow-303_6/12/2018,48.17460258,-123.135893,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,18e2e09b-ab97-4247-bb3b-4dcb11832228,-123.135893,48.17460258
566,Fukui,304,20180612,20180615,No,Prospecting Trap #4 Moved from bad site that was set on 6/11,,NULL,No,0,0,Fukui-304_6/12/2018,48.17449062,-123.1357572,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,9165215d-f4f5-461f-99fe-3ab136cfbedd,-123.1357572,48.17449061
567,Fukui,303,20180611,20180612,No,"Prospecting, Trap Moved on 6/12, not good site. Site has strong smell of hygron sulfide",,NULL,No,0,0,Fukui-303_6/11/2018,48.17452968,-123.1351706,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,6a6ec973-9450-4d7e-99dc-e7d015475c35,-123.1351706,48.17452968
568,Minnow,304,20180611,20180612,No,"Prospecting, Trap Moved on 6/12, not good site. Site has strong smell of hygron sulfide",,NULL,No,0,0,Minnow-304_6/11/2018,48.17467267,-123.1350201,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a3172123-6f50-41fe-af0f-2cdcb17833bb,-123.1350201,48.17467267
569,Fukui,305,20180612,20180615,No,Prospecting Trap #5 Moved from bad site that was set on 6/11,,NULL,No,0,0,Fukui-305_6/12/2018,48.17445491,-123.1353557,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,313eecb9-a267-42e8-8eca-9c0f6d663f9a,-123.1353557,48.17445491
570,Minnow,306,20180612,20180615,No,Prospecting Trap #6 Moved from bad site that was set on 6/11,,NULL,No,0,0,Minnow-306_6/12/2018,48.17434611,-123.1357019,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,443e3dec-622c-43f4-845c-ab6531e20704,-123.1357019,48.17434611
571,Minnow,302,20180611,20180615,No,Prospecting Trap #2,,NULL,No,0,0,Minnow-302_6/11/2018,48.17429432,-123.1360637,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,91d33e9c-c16c-456a-b87f-f250066e02e4,-123.1360637,48.17429432
572,Fukui,301,20180611,20180615,No,Prospecting Trap #1,,NULL,No,0,0,Fukui-301_6/11/2018,48.17420693,-123.1359948,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,a8d79faa-2612-4b38-b720-43f3adf66282,-123.1359948,48.17420693
573,Minnow,201,20180625,20180626,No,MMP 383,,,No,0,0,Minnow-201_6/25/2018,48.17654689,-123.1278116,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,1cfd9dc8-84fa-432f-ba96-d02366992173,-123.1278116,48.17654689
574,Minnow,202,20180625,20180626,No,MMP 383,,,No,0,0,Minnow-202_6/25/2018,48.17651267,-123.127979,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,3eadd006-6062-4c29-9172-f9ca593c216c,-123.127979,48.17651267
575,Minnow,203,20180625,20180626,No,MMP 383,,,No,0,0,Minnow-203_6/25/2018,48.17645463,-123.1282354,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,73ac5e2a-e9b1-4f12-b9fd-8226a2239133,-123.1282354,48.17645463
576,Fukui,202,20180625,20180626,No,MMP 383,,,No,0,0,Fukui-202_6/25/2018,48.17646653,-123.1281383,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,01fbdea1-6bb8-4149-a68c-58acac5eee0e,-123.1281382,48.17646653
577,Fukui,202,20180625,20180626,No,MMP 383,,,No,0,0,Fukui-202_6/25/2018,48.17653797,-123.1278994,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,49db6728-4e32-4f59-99f7-1f2b7714057b,-123.1278994,48.17653797
578,Fukui,203,20180625,20180626,No,MMP 383,,,No,0,0,Fukui-203_6/25/2018,48.17641541,-123.1283604,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,b3b4438b-2268-4fec-baef-7bfaa47ffc31,-123.1283604,48.17641541
579,Minnow,301,20180625,20180629,No,Prospecting Trap #1,,,No,0,0,Minnow-301_6/25/2018,48.17450667,-123.1378345,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,26ff1740-8704-4747-b953-b1284fcf50e6,-123.1378345,48.17450667
581,Minnow,303,20180625,20180629,No,Prospecting Trap #3,,,No,0,0,Minnow-303_6/25/2018,48.17494873,-123.1380729,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,83c686af-4c11-491c-b074-a589215fdbeb,-123.1380729,48.17494873
582,Fukui,304,20180625,20180629,No,Prospecting Trap #4,,,No,0,0,Fukui-304_6/25/2018,48.17493963,-123.1385877,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,0504f8a7-0899-487d-85b0-9124099b84a3,-123.1385877,48.17493963
583,Minnow,305,20180625,20180629,No,Prospecting Trap #5,,,No,0,0,Minnow-305_6/25/2018,48.17480319,-123.1385895,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,854154c9-fc10-4d0f-b085-02780a559a66,-123.1385895,48.17480319
584,Fukui,306,20180625,20180629,No,Prospecting Trap #6,,,No,0,0,Fukui-306_6/25/2018,48.17490325,-123.1389861,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,2c3efa37-e192-45f5-bdab-54524a5412bb,-123.1389861,48.17490325
585,Minnow,301,20180529,20180531,No,Prospecting Trap #1,,,No,0,0,Minnow-301_5/29/2018,48.17286364,-123.1403942,12/16/2020 4:23,KSO,12/16/2020 4:29,KSO,830e19b2-aafd-4f8e-9922-d44107236fc4,-123.1403942,48.17286364
