OBJECTID,TrapType,TrapNum,StartLocDate,EndLocDate,Active,Latitude,Longitude,TrapID,SiteName,LocNotes
567,Fukui,4,9/18/2017,9/20/2017,No,48.17465911,-123.1387244,Fukui-4_9/18/17 8:22:37 AM,,
568,Minnow,4,9/18/2017,9/20/2017,No,48.17474064,-123.1386055,Minnow-4_9/18/17 8:23:03 AM,,
569,Fukui,5,9/18/2017,9/20/2017,No,48.17489759,-123.1386255,Fukui-5_9/18/17 8:23:34 AM,,
570,Minnow,5,9/18/2017,9/21/2017,No,48.17498909,-123.1385895,Minnow-5_9/18/17 8:24:23 AM,,
571,Fukui,6,9/18/2017,9/21/2017,No,48.17507946,-123.1384736,Fukui-6_9/18/17 8:25:21 AM,,
572,Minnow,6,9/18/2017,9/21/2017,No,48.1750343,-123.1383497,Minnow-6_9/18/17 8:25:49 AM,,
573,Fukui,7,9/18/2017,9/21/2017,No,48.1749529,-123.1382376,Fukui-7_9/18/17 8:26:22 AM,,
574,Minnow,7,9/18/2017,9/21/2017,No,48.17495142,-123.1380438,Minnow-7_9/18/17 8:26:52 AM,,
575,Fukui,8,9/18/2017,9/21/2017,No,48.17486321,-123.1379576,Fukui-8_9/18/17 8:27:22 AM,,
576,Minnow,8,9/18/2017,9/21/2017,No,48.17471982,-123.137954,Minnow-8_9/18/17 8:27:56 AM,,
577,Fukui,9,9/18/2017,9/21/2017,No,48.17460114,-123.1380002,Fukui-9_9/18/17 8:28:28 AM,,
578,Minnow,9,9/18/2017,9/21/2017,No,48.17452491,-123.1378787,Minnow-9_9/18/17 8:29:12 AM,,
579,Fukui,10,9/18/2017,9/21/2017,No,48.17450992,-123.137686,Fukui-10_9/18/17 8:29:53 AM,,
580,Minnow,10,9/18/2017,9/21/2017,No,48.17450972,-123.1375206,Minnow-10_9/18/17 8:30:31 AM,,
581,Fukui,11,9/18/2017,9/21/2017,No,48.17439013,-123.1374923,Fukui-11_9/18/17 8:31:05 AM,,
582,Minnow,11,9/18/2017,9/21/2017,No,48.17430857,-123.1372892,Minnow-11_9/18/17 8:31:34 AM,,
583,Fukui,12,9/18/2017,9/21/2017,No,48.1742174,-123.1372238,Fukui-12_9/18/17 8:32:04 AM,,
584,Minnow,12,9/18/2017,9/21/2017,No,48.17404369,-123.1372202,Minnow-12_9/18/17 8:32:35 AM,,
585,Fukui,13,9/18/2017,9/21/2017,No,48.17396885,-123.1371473,Fukui-13_9/18/17 8:33:01 AM,,
586,Minnow,13,9/18/2017,9/21/2017,No,48.17390243,-123.137008,Minnow-13_9/18/17 8:33:29 AM,,
587,Fukui,14,9/18/2017,9/21/2017,No,48.1739015,-123.136814,Fukui-14_9/18/17 8:33:59 AM,,
588,Minnow,23,9/18/2017,9/21/2017,No,48.17376347,-123.1369314,Minnow-23_9/18/17 8:36:07 AM,,
589,Minnow,24,9/18/2017,9/21/2017,No,48.1739119,-123.1372154,Minnow-24_9/18/17 8:37:26 AM,,
590,Minnow,14,9/18/2017,9/21/2017,No,48.17391372,-123.1366827,Minnow-14_9/18/17 8:40:42 AM,,
591,Fukui,15,9/18/2017,9/21/2017,No,48.1739363,-123.1365072,Fukui-15_9/18/17 8:41:11 AM,,
592,Minnow,15,9/18/2017,9/21/2017,No,48.17395823,-123.1363237,Minnow-15_9/18/17 8:41:39 AM,,
593,Fukui,16,9/18/2017,9/21/2017,No,48.17389105,-123.1360665,Fukui-16_9/18/17 8:42:12 AM,,
594,Fukui,17,9/18/2017,9/21/2017,No,48.17372928,-123.1361945,Fukui-17_9/18/17 8:43:27 AM,,
595,Minnow,16,9/18/2017,9/21/2017,No,48.17375043,-123.1362948,Minnow-16_9/18/17 8:43:56 AM,,
596,Fukui,18,9/18/2017,9/21/2017,No,48.17372262,-123.1364938,Fukui-18_9/18/17 8:44:25 AM,,
597,Minnow,17,9/18/2017,9/21/2017,No,48.173653,-123.1365746,Minnow-17_9/18/17 8:44:51 AM,,
598,Fukui,19,9/18/2017,9/21/2017,No,48.17355886,-123.1366206,Fukui-19_9/18/17 8:45:20 AM,,
599,Minnow,18,9/18/2017,9/21/2017,No,48.17348083,-123.1366357,Minnow-18_9/18/17 8:45:49 AM,,
600,Fukui,20,9/18/2017,9/21/2017,No,48.17344299,-123.1369785,Fukui-20_9/18/17 8:46:33 AM,,
601,Minnow,19,9/18/2017,9/21/2017,No,48.17353621,-123.1370808,Minnow-19_9/18/17 8:47:00 AM,,
602,Fukui,21,9/18/2017,9/21/2017,No,48.17362936,-123.1371551,Fukui-21_9/18/17 8:47:32 AM,,
603,Minnow,20,9/18/2017,9/21/2017,No,48.17373639,-123.1373409,Minnow-20_9/18/17 8:48:03 AM,,
604,Fukui,22,9/18/2017,9/21/2017,No,48.17364799,-123.1374532,Fukui-22_9/18/17 8:48:33 AM,,
605,Minnow,21,9/18/2017,9/21/2017,No,48.17353985,-123.1374897,Minnow-21_9/18/17 8:49:10 AM,,
606,Fukui,23,9/18/2017,9/21/2017,No,48.17340997,-123.1374636,Fukui-23_9/18/17 8:49:43 AM,,
607,Minnow,22,9/18/2017,9/21/2017,No,48.17331939,-123.1374438,Minnow-22_9/18/17 8:50:16 AM,,
608,Fukui,24,9/18/2017,9/21/2017,No,48.1465142,-123.1835349,Fukui-24_9/18/17 9:43:54 AM,,
609,Minnow,25,9/18/2017,9/21/2017,No,48.14648342,-123.1836924,Minnow-25_9/18/17 9:44:28 AM,,
610,Fukui,25,9/18/2017,9/21/2017,No,48.14650117,-123.1838211,Fukui-25_9/18/17 9:44:55 AM,,
611,Minnow,26,9/18/2017,9/21/2017,No,48.14649994,-123.1840189,Minnow-26_9/18/17 9:45:37 AM,,
621,Fukui,1,9/20/2017,9/21/2017,No,48.17657305,-123.1278525,Fukui-1_9/20/2017 2:53:39 PM,,
622,Minnow,1,9/20/2017,9/21/2017,No,48.17652461,-123.1279549,Minnow-1_9/20/2017 2:53:51 PM,,
623,Fukui,2,9/20/2017,9/21/2017,No,48.17648442,-123.1280863,Fukui-2_9/20/2017 2:54:00 PM,,
624,Minnow,2,9/20/2017,9/21/2017,No,48.17646778,-123.1282153,Minnow-2_9/20/2017 2:54:08 PM,,
625,Fukui,3,9/20/2017,9/21/2017,No,48.17640682,-123.1283504,Fukui-3_9/20/2017 2:54:18 PM,,
626,Minnow,3,9/20/2017,9/21/2017,No,48.17639841,-123.1284911,Minnow-3_9/20/2017 2:54:24 PM,,
612,Fukui,1,9/20/2017,9/21/2017,No,48.17533069,-123.1390946,Fukui-1_9/20/17 9:54:23 AM,,
613,Minnow,1,9/20/2017,9/21/2017,No,48.17547694,-123.1388163,Minnow-1_9/20/17 9:59:31 AM,,
614,Fukui,2,9/20/2017,9/21/2017,No,48.1754135,-123.1390131,Fukui-2_9/20/17 10:00:25 AM,,
660,Fukui,1,10/16/2017,10/18/2017,0,48.17390231,-123.1368057,Fukui-1_10/16/17,,
661,Minnow,1,10/16/2017,10/18/2017,0,48.17390259,-123.13694,Minnow-1_10/16/17 7:47:27 AM,,
662,Fukui,2,10/16/2017,10/18/2017,0,48.17422865,-123.1372594,Fukui-2_10/16/17 7:48:41 AM,,
663,Minnow,2,10/16/2017,10/18/2017,0,48.17433245,-123.1373564,Minnow-2_10/16/17 7:49:35 AM,,
664,Fukui,3,10/16/2017,10/18/2017,0,48.17444249,-123.1374952,Fukui-3_10/16/17 7:50:31 AM,,
665,Minnow,3,10/16/2017,10/18/2017,0,48.17449963,-123.1378334,Minnow-3_10/16/17 7:51:36 AM,,
666,Minnow,4,10/16/2017,10/18/2017,0,48.17555836,-123.1384031,Minnow-4_10/16/17 8:05:25 AM,,
667,Fukui,4,10/16/2017,10/18/2017,0,48.17541329,-123.1383022,Fukui-4_10/16/17 8:16:26 AM,,
668,Fukui,5,10/16/2017,10/18/2017,0,48.17527222,-123.1391916,Fukui-5_10/16/17 8:18:39 AM,,
669,Minnow,5,10/16/2017,10/18/2017,0,48.17527841,-123.1380366,Minnow-5_10/16/17 8:20:26 AM,,
670,Minnow,6,10/16/2017,10/18/2017,0,48.14671216,-123.1839846,Minnow-6_10/16/17 8:47:35 AM,,
671,Fukui,6,10/16/2017,10/18/2017,0,48.14649118,-123.1837914,Fukui-6_10/16/17 8:48:52 AM,,
672,Minnow,7,10/16/2017,10/18/2017,0,48.14647637,-123.1837037,Minnow-7_10/16/17 8:49:47 AM,,
673,Fukui,7,10/16/2017,10/18/2017,0,48.14648546,-123.1835614,Fukui-7_10/16/17 8:50:57 AM,,
627,Fukui,1,10/2/2017 7:51,10/5/2017,No,48.173333,-123.137438,Fukui-1_10/2/2017 7:51:08 AM,{79A3DF85-82DA-DCA8-DE64-2E244616BE77},Fukui-1_10/2/2017 7:51:08 AM
628,Fukui,2,10/2/2017 7:53,10/5/2017,No,48.173551,-123.137469,Fukui-2_10/2/2017 7:53:30 AM,{C5D5F814-783F-9263-E871-577904D0ADF9},Fukui-2_10/2/2017 7:53:30 AM
629,Minnow,1,10/2/2017 7:53,10/5/2017,No,48.17366,-123.137436,Minnow-1_10/2/2017 7:53:53 AM,{400C0A90-6BC7-3B3B-AB40-F760A47B67E8},Minnow-1_10/2/2017 7:53:53 AM
630,Fukui,3,10/2/2017 7:54,10/5/2017,No,48.173696,-123.137393,Fukui-3_10/2/2017 7:54:09 AM,{FC7A4231-FEED-1BFE-441D-39420CD6FC39},Fukui-3_10/2/2017 7:54:09 AM
631,Minnow,2,10/2/2017 7:54,10/5/2017,No,48.173733,-123.137329,Minnow-2_10/2/2017 7:54:26 AM,{6A6B2CE7-4D40-2EB3-271D-5818D6D6BD0B},Minnow-2_10/2/2017 7:54:26 AM
632,Fukui,4,10/2/2017 7:55,10/5/2017,No,48.173471,-123.137013,Fukui-4_10/2/2017 7:55:07 AM,{938D3DEF-6061-4D6D-49CD-7182C7ABB382},Fukui-4_10/2/2017 7:55:07 AM
633,Minnow,3,10/2/2017 7:55,10/5/2017,No,48.173427,-123.136946,Minnow-3_10/2/2017 7:55:37 AM,{57493EDA-57E9-DC10-AC44-AA9B1BB34263},Minnow-3_10/2/2017 7:55:37 AM
634,Fukui,5,10/2/2017 7:56,10/5/2017,No,48.173543,-123.136628,Fukui-5_10/2/2017 7:56:16 AM,{3F322C24-142C-4C44-5BBF-B1F7CDD901BE},Fukui-5_10/2/2017 7:56:16 AM
635,Minnow,4,10/2/2017 7:56,10/5/2017,No,48.173696,-123.136514,Minnow-4_10/2/2017 7:56:48 AM,{DF1C36DD-06D1-5486-BB24-B878D9AC3C00},Minnow-4_10/2/2017 7:56:48 AM
636,Fukui,6,10/2/2017 7:57,10/5/2017,No,48.173765,-123.136084,Fukui-6_10/2/2017 7:57:31 AM,{39A917DC-8396-94AC-B7B3-0701633D9760},Fukui-6_10/2/2017 7:57:31 AM
637,Fukui,7,10/2/2017 8:00,10/5/2017,No,48.173891,-123.136845,Fukui-7_10/2/2017 8:00:04 AM,{790BD3A3-BE4D-FA55-65E7-732A9F9F7D6D},Fukui-7_10/2/2017 8:00:04 AM
638,Minnow,5,10/2/2017 8:00,10/5/2017,No,48.173902,-123.137008,Minnow-5_10/2/2017 8:00:24 AM,{48E714AA-8C5B-CD8F-F887-0D921C9E0517},Minnow-5_10/2/2017 8:00:24 AM
639,Fukui,8,10/2/2017 8:01,10/5/2017,No,48.174406,-123.137454,Fukui-8_10/2/2017 8:01:21 AM,{617D0313-A540-7A76-B75D-F8D830997D03},Fukui-8_10/2/2017 8:01:21 AM
640,Minnow,6,10/2/2017 8:01,10/5/2017,No,48.1745,-123.13753,Minnow-6_10/2/2017 8:01:39 AM,{3312217B-9019-0A5A-C7C9-B4767B9ACF91},Minnow-6_10/2/2017 8:01:39 AM
641,Fukui,9,10/2/2017 8:04,10/5/2017,No,48.174516,-123.137872,Fukui-9_10/2/2017 8:04:55 AM,{8841E784-D9EB-BAE7-243E-E62ED5FF74F1},Fukui-9_10/2/2017 8:04:55 AM
642,Minnow,7,10/2/2017 8:05,10/5/2017,No,48.174579,-123.137981,Minnow-7_10/2/17 8:05:36 AM,{3C130523-AF93-6561-7BC7-3C5B5A70FA79},Minnow-7_10/2/17 8:05:36 AM
643,Fukui,10,10/2/2017 8:10,10/5/2017,No,48.17481,-123.137948,Fukui-10_10/2/2017 8:10:52 AM,{AD3FC443-C173-AA6E-A72D-3D0497141430},Fukui-10_10/2/2017 8:10:52 AM
644,Minnow,8,10/2/2017 8:11,10/5/2017,No,48.174936,-123.138046,Minnow-8_10/2/2017 8:11:59 AM,{7A026014-034F-5C7D-6621-7F2B45BEF703},Minnow-8_10/2/2017 8:11:59 AM
645,Minnow,9,10/2/2017 8:12,10/5/2017,No,48.175005,-123.13832,Minnow-9_10/2/2017 8:12:35 AM,{BC796971-9F36-A36F-D019-AFD857E52690},Minnow-9_10/2/2017 8:12:35 AM
646,Fukui,11,10/2/2017 8:13,10/5/2017,No,48.175068,-123.138418,Fukui-11_10/2/2017 8:13:04 AM,{46D96993-5B2C-6F02-800C-474CAAF7AB8E},Fukui-11_10/2/2017 8:13:04 AM
647,Minnow,10,10/2/2017 8:14,10/5/2017,No,48.174985,-123.138588,Minnow-10_10/2/2017 8:14:08 AM,{D0B04E59-C784-2233-E19E-CA585CD67D0D},Minnow-10_10/2/2017 8:14:08 AM
648,Fukui,12,10/2/2017 8:14,10/5/2017,No,48.174679,-123.138634,Fukui-12_10/2/2017 8:14:54 AM,{993B46D2-930F-BCC4-8A7B-F08F64C78BA1},Fukui-12_10/2/2017 8:14:54 AM
649,Minnow,11,10/2/2017 8:16,10/5/2017,No,48.175246,-123.1394,Minnow-11_10/2/2017 8:16:39 AM,{3A9E1CD0-6498-7CCE-6919-4BC82220A095},Minnow-11_10/2/2017 8:16:39 AM
650,Fukui,13,10/2/2017 8:18,10/5/2017,No,48.175279,-123.139291,Fukui-13_10/2/17 8:18:55 AM,{72C3B407-6FFD-7D23-F6F7-0E633E8CA000},Fukui-13_10/2/17 8:18:55 AM
651,Minnow,12,10/2/2017 8:20,10/5/2017,No,48.175297,-123.13914,Minnow-12_10/2/17 8:20:06 AM,{EDD12539-20F3-149E-9BC2-7C15690FCB9F},Minnow-12_10/2/17 8:20:06 AM
652,Minnow,13,10/2/2017 8:23,10/5/2017,No,48.17539,-123.139009,Minnow-13_10/2/17 8:23:39 AM,{45DA7588-381B-E625-9F41-8FA63325D432},Minnow-13_10/2/17 8:23:39 AM
653,Minnow,14,10/2/2017 8:24,10/5/2017,No,48.175434,-123.138938,Minnow-14_10/2/17 8:24:14 AM,{F9AAE338-12F7-A604-F9FD-36A121875D68},Minnow-14_10/2/17 8:24:14 AM
654,Fukui,14,10/2/2017 8:27,10/5/2017,No,48.175565,-123.138388,Fukui-14_10/2/17 8:27:24 AM,{7C72C81F-DF58-D830-189A-B465EDE3A76A},Fukui-14_10/2/17 8:27:24 AM
655,Fukui,15,10/2/2017 9:24,10/5/2017,No,48.146499,-123.183804,Fukui-15_10/2/17 9:24:04 AM,{3FA4698B-9131-0F6E-73FD-4DE4A30EE67A},Fukui-15_10/2/17 9:24:04 AM
656,Fukui,16,10/2/2017 9:24,10/5/2017,No,48.146488,-123.183734,Fukui-16_10/2/17 9:24:37 AM,{9E53F9BA-64E4-882F-CB7C-F62B79531BE5},Fukui-16_10/2/17 9:24:37 AM
657,Minnow,15,10/2/2017 9:25,10/5/2017,No,48.14645,-123.183638,Minnow-15_10/2/17 9:25:22 AM,{B18EDD88-FE98-1E64-3809-C750F4431AE2},Minnow-15_10/2/17 9:25:22 AM
658,Minnow,16,10/2/2017 9:26,10/5/2017,No,48.146687,-123.183941,Minnow-16_10/2/17 9:26:26 AM,{98743688-12A9-BC40-2999-28E43F38712B},Minnow-16_10/2/17 9:26:26 AM
